N_genes	nt_sn	nt_sp	exon_sn	exon_sp	gene_sn	gene_sp	mean_identity	median_identity	PH	FP	FN	SC	DU	fr	nt_fscore	exon_fscore	gene_fscore	tec
500	89.8	68.7	65.1	58.3	15.5	9.1	70.6941264822875	79.5040983606557	220	998	203	0.785714285714286	0.388888888888889	5000	77.8455520504732	61.512641815235	11.4674796747967	ONT
1500	91.1	66.8	68.6	57.8	16.8	9.2	72.3514234477293	81.3709711220085	239	1150	169	0.815217391304348	0.222222222222222	5000	77.0801773274224	62.7386075949367	11.8892307692308	ONT
200	85.3	69.2	57.2	55	11.9	7.4	67.4550541403571	74.6341463414634	169	899	247	0.690993788819876	0.388888888888889	5000	76.4111326860841	56.078431372549	9.12538860103627	ONT
3000	91.7	66.9	70.3	58.3	18.1	9.8	72.7891387427904	82.3076923076923	257	1167	166	0.824534161490683	0.444444444444444	5000	77.3610340479193	63.7401244167963	12.7154121863799	ONT
4000	91.6	66.7	70.2	58.6	17.9	9.6	73.3262398058098	83.3886596580559	254	1193	156	0.821428571428571	0.388888888888889	5000	77.1916614024005	63.8776397515528	12.4974545454545	ONT
5000	91.7	66.4	70.2	58.2	18.1	9.6	72.7262583660824	82.6298701298701	257	1206	151	0.815217391304348	0.444444444444444	5000	77.0256799493991	63.6392523364486	12.5458483754513	ONT
1000	90.8	67.5	67.8	58.2	16.7	9.3	71.8290989512364	80.8169836522435	237	1099	180	0.799689440993789	0.5	5000	77.435249526216	62.6342857142857	11.9469230769231	ONT
5000	91.7	66.4	70.2	58.1	18	9.5	72.742323871753	83.1826601136086	255	1211	156	0.81832298136646	0.388888888888889	5000	77.0256799493991	63.5794232268122	12.4363636363636	ONT
200	85.3	71.9	58.8	58.3	12.4	8.4	69.7598921093574	77.7844471121782	176	754	247	0.71583850931677	0.5	5000	78.0288804071247	58.5489325362938	10.0153846153846	ONT
2000	91.7	67.2	69.8	58.4	16.6	9	73.2013755185309	82.7875952875953	236	1190	169	0.827639751552795	0.388888888888889	5000	77.5612334801762	63.593135725429	11.671875	ONT
800	90.9	67.4	67.5	57.8	15.6	8.6	72.4671180149747	82.0145280966177	221	1129	179	0.799689440993789	0.333333333333333	5000	77.4056854074542	62.2745411013567	11.0876033057851	ONT
3000	91.8	67.1	70.3	58.5	17.2	9.2	73.2253613155217	83.4688346883469	244	1191	167	0.826086956521739	0.444444444444444	5000	77.5302706104468	63.8594720496894	11.9878787878788	ONT
1000	91.1	67.7	68.4	58.7	16.1	9	72.7867335338779	82.2709912275467	229	1098	175	0.813664596273292	0.333333333333333	5000	77.6759445843829	63.179858379229	11.5458167330677	ONT
500	89.2	69	65.2	58.1	15.8	9.3	72.2898435669636	81.9102749638206	224	1010	200	0.765527950310559	0.444444444444444	5000	77.8103666245259	61.4455798864558	11.7083665338645	ONT
4000	91.9	67.1	70.5	58.7	18.1	9.6	73.2092677047389	83.4656834940442	257	1197	152	0.819875776397516	0.444444444444444	5000	77.5659119496855	64.0611455108359	12.5458483754513	ONT
