	gene_id	number_isoforms
5176	101349539	2
5177	101342755	2
5178	101350460	2
5179	101343387	2
5180	101356513	2
5181	101360967	2
5182	101343746	2
5183	101344334	2
5184	101356494	2
5185	101352787	2
5186	101358257	2
5187	101359068	2
5188	101358540	2
5189	101352146	2
5190	101349849	2
5191	101350576	2
5192	101359775	2
5193	101354925	2
5194	101346435	2
5195	101356627	2
5196	101347213	2
5197	111822151	2
5198	101357512	2
5199	101351343	2
5200	101352726	2
5201	101353119	2
5202	101340987	2
5203	101353742	2
5204	101360756	2
5205	101356340	2
5206	101342054	2
5207	101361430	2
5208	101348640	2
5209	101340294	2
5210	101357083	2
5211	101346346	2
5212	101352858	2
5213	101349919	2
5214	101340767	2
5215	101341652	2
5216	101348135	2
5217	101342671	2
5218	101353687	2
5219	101348987	2
5220	101343692	2
5221	101349701	2
5222	101340520	2
5223	101347379	2
5224	101352453	2
5225	101356385	2
5226	101353372	2
5227	101344898	2
5228	101345144	2
5229	101360020	2
5230	101359326	2
5231	101359067	2
5232	101349495	2
5233	101355693	2
5234	101353520	2
5235	101354926	2
5236	101347248	2
5237	101347533	2
5238	101347029	2
5239	101345658	2
5240	101353830	2
5241	101356172	2
5242	101345234	2
5243	101355917	2
5244	101361326	2
5245	101355486	2
5246	101357292	2
5247	101353573	2
5248	101351100	2
5249	101357965	2
5250	101346773	2
5251	101344261	2
5252	101342378	2
5253	101344487	2
5254	101360736	2
5255	101343610	2
5256	101342948	2
5257	101361741	2
5258	101342038	2
5259	101345308	2
5260	101357653	2
5261	101345459	2
5262	101353177	2
5263	101346513	2
5264	101343703	2
5265	101347051	2
5266	101361423	2
5267	101341633	2
5268	101341383	2
5269	101347941	2
5270	101359953	2
5271	101351826	2
5272	101358381	2
5273	101358124	2
5274	101354445	2
5275	101343409	2
5276	101353027	2
5277	101352764	2
5278	101340919	2
5279	101340652	2
5280	101361887	2
5281	101342025	2
5282	101354060	2
5283	101361201	2
5284	101361989	2
5285	101342683	2
5286	101340607	2
5287	101357456	2
5288	101359907	2
5289	101354323	2
5290	101361998	2
5291	101355178	2
5292	101343201	2
5293	101347760	2
5294	101359647	2
5295	101359387	2
5296	101347510	2
5297	101341985	2
5298	101356716	2
5299	101356958	2
5300	101360166	2
5301	101348930	2
5302	101350377	2
5303	101358715	2
5304	101350795	2
5305	101356583	2
5306	101343889	2
5307	101350857	2
5308	101362070	2
5309	101355467	2
5310	101352100	2
5311	101355889	2
5312	101357344	2
5313	101352614	2
5314	101354398	2
5315	101340871	2
5316	101353801	2
5317	101341850	2
5318	101361236	2
5319	101359229	2
5320	101348832	2
5321	101355597	2
5322	101341720	2
5323	101358865	2
5324	101356883	2
5325	101354679	2
5326	101351995	2
5327	101359695	2
5328	101343076	2
5329	101349045	2
5330	101343760	2
5331	101343902	2
5332	101349397	2
5333	101344617	2
5334	101347585	2
5335	101345022	2
5336	101345442	2
5337	101344979	2
5338	101350739	2
5339	101342951	2
5340	101345463	2
5341	101349669	2
5342	101352047	2
5343	101346494	2
5344	101347239	2
5345	101347188	2
5346	101354294	2
5347	101352851	2
5348	101348161	2
5349	101341944	2
5350	101343494	2
5351	101357010	2
5352	101349176	2
5353	101356956	2
5354	111819216	2
5355	101354418	2
5356	101354701	2
5357	101346088	2
5358	101349637	2
5359	101358031	2
5360	101354787	2
5361	101358915	2
5362	101345578	2
5363	101357270	2
5364	101347113	2
5365	101345731	2
5366	101359704	2
5367	101359961	2
5368	101346581	2
5369	101360222	2
5370	101347790	2
5371	101344562	2
5372	101345268	2
5373	101357975	2
5374	101356581	2
5375	101354541	2
5376	101354731	2
5377	101352648	2
5378	101348438	2
5379	101352202	2
5380	101351941	2
5381	101355176	2
5382	101358183	2
5383	101350979	2
5384	101352753	2
5385	101346561	2
5386	111822172	2
5387	101358866	2
5388	101355825	2
5389	101357114	2
5390	101344073	2
5391	101349648	2
5392	101349398	2
5393	101350566	2
5394	101348884	2
5395	101343131	2
5396	101348626	2
5397	101346283	2
5398	101347938	2
5399	101344907	2
5400	101342812	2
5401	101341660	2
5402	101352575	2
5403	101354762	2
5404	101349560	2
5405	101342144	2
5406	101341548	2
5407	101361117	2
5408	101340886	2
5409	101348113	2
5410	101361802	2
5411	101361646	2
5412	101361848	2
5413	101360553	2
5414	101347189	2
5415	101359520	2
5416	101350065	2
5417	101340830	2
5418	101346413	2
5419	101349611	2
5420	101360978	2
5421	101357189	2
5422	101341421	2
5423	101357941	2
5424	101340864	2
5425	101362055	2
5426	101358335	2
5427	101346466	2
5428	101357890	2
5429	101352599	2
5430	101343747	2
5431	111822409	2
5432	101344018	2
5433	101357147	2
5434	101347574	2
5435	101347321	2
5436	101343609	2
5437	101352134	2
5438	101355982	2
5439	101345441	2
5440	101355718	2
5441	101344677	2
5442	101358864	2
5443	101345086	2
5444	101354446	2
5445	101344096	2
5446	101342093	2
5447	101348160	2
5448	101342475	2
5449	101344183	2
5450	101348209	2
5451	101351539	2
5452	101347067	2
5453	101340366	2
5454	101340807	2
5455	101341219	2
5456	101341469	2
5457	101343784	2
5458	101348463	2
5459	101356822	2
5460	101342911	2
5461	101357066	2
5462	101352120	2
5463	101343588	2
5464	101340612	2
5465	101361452	2
5466	101340858	2
5467	101348163	2
5468	101353409	2
5469	101361492	2
5470	101344306	2
5471	101360468	2
5472	101345357	2
5473	101351612	2
5474	101359948	2
5475	101357579	2
5476	101342256	2
5477	101356202	2
5478	101348490	2
5479	101357827	2
5480	101354360	2
5481	101342762	2
5482	101347731	2
5483	101347319	2
5484	101348283	2
5485	101355642	2
5486	101349407	2
5487	101356062	2
5488	101347522	2
5489	101347273	2
5490	111821665	2
5491	101355289	2
5492	101344931	2
5493	101344691	2
5494	101343263	2
5495	101348973	2
5496	101360918	2
5497	101343195	2
5498	101342692	2
5499	101345872	2
5500	101346552	2
5501	101345575	2
5502	101347272	2
5503	101347021	2
5504	101346061	2
5505	101346327	2
5506	101346872	2
5507	101357230	2
5508	101346449	2
5509	101347362	2
5510	101343715	2
5511	101344671	2
5512	101359082	2
5513	101342268	2
5514	101360301	2
5515	101342022	2
5516	101342533	2
5517	101354796	2
5518	101341605	2
5519	101361894	2
5520	111821107	2
5521	101356474	2
5522	101357525	2
5523	101346706	2
5524	101362050	2
5525	101340827	2
5526	101348315	2
5527	101349583	2
5528	101346558	2
5529	101359250	2
5530	111821104	2
5531	101358556	2
5532	101354795	2
5533	101348588	2
5534	101358292	2
5535	101358029	2
5536	101343026	2
5537	101346160	2
5538	101343278	2
5539	101349901	2
5540	101350634	2
5541	101356094	2
5542	101355833	2
5543	101352001	2
5544	101349396	2
5545	101344489	2
5546	101348624	2
5547	101353721	2
5548	101353217	2
5549	101353478	2
5550	101357773	2
5551	101358758	2
5552	101359504	2
5553	101351087	2
5554	101358916	2
5555	101359182	2
5556	101359237	2
5557	101358972	2
5558	101349975	2
5559	101342353	2
5560	101360917	2
5561	101340679	2
5562	101355684	2
5563	101347541	2
5564	101342642	2
5565	101344059	2
5566	101346695	2
5567	101350180	2
5568	101349427	2
5569	101356882	2
5570	101341896	2
5571	101344320	2
5572	101344565	2
5573	101344807	2
5574	101342733	2
5575	101347523	2
5576	101356130	2
5577	101356791	2
5578	101359756	2
5579	101341714	2
5580	101354776	2
5581	101360445	2
5582	101340792	2
5583	101358319	2
5584	101349638	2
5585	101354283	2
5586	101361633	2
5587	101355930	2
5588	101352962	2
5589	101359181	2
5590	101359444	2
5591	101360963	2
5592	101359057	2
5593	101351376	2
5594	101340482	2
5595	101358789	2
5596	101352295	2
5597	101351638	2
5598	101356440	2
5599	101352278	2
5600	101361572	2
5601	101356653	2
5602	101340560	2
5603	101357557	2
5604	101355544	2
5605	101351531	2
5606	101350845	2
5607	101347738	2
5608	101347730	2
5609	101352355	2
5610	101348962	2
5611	101354121	2
5612	101347792	2
5613	101360429	2
5614	101349905	2
5615	101360360	2
5616	101354372	2
5617	101352555	2
5618	101351699	2
5619	101352735	2
5620	101350601	2
5621	101350479	2
5622	101350159	2
5623	101348742	2
5624	101355428	2
5625	101341962	2
5626	101344285	2
5627	101360384	2
5628	101350700	2
5629	101343113	2
5630	101356995	2
5631	101341763	2
5632	101345616	2
5633	101341345	2
5634	101356500	2
5635	101356258	2
5636	101346514	2
5637	101359251	2
5638	101347407	2
5639	101349013	2
5640	101348341	2
5641	101349410	2
5642	101349838	2
5643	101347527	2
5644	101361200	2
5645	101355732	2
5646	101357651	2
5647	101359778	2
5648	111821669	2
5649	101342899	2
5650	101340882	2
5651	101340891	2
5652	101359142	2
5653	101360706	2
5654	101359650	2
5655	101350039	2
5656	101359390	2
5657	101350544	2
5658	101355404	2
5659	101351216	2
5660	101352058	2
5661	101358419	2
5662	101354987	2
5663	101356086	2
5664	101359371	2
5665	101361419	2
5666	101349686	2
5667	101355799	2
5668	101350277	2
5669	101361870	2
5670	101352822	2
5671	101361102	2
5672	101354355	2
5673	101353544	2
5674	101360937	2
5675	101340802	2
5676	101353279	2
5677	101353039	2
5678	101353474	2
5679	101362011	2
5680	101356755	2
5681	101358588	2
5682	101356436	2
5683	101354304	2
5684	101359129	2
5685	101344225	2
5686	101343962	2
5687	101348080	2
5688	101342969	2
5689	101343705	2
5690	101342550	2
5691	101360778	2
5692	111821852	2
5693	101358002	2
5694	101343116	2
5695	101341310	2
5696	101346377	2
5697	101346642	2
5698	101358435	2
5699	101347148	2
5700	101361071	2
5701	101356556	2
5702	101348376	2
5703	101360543	2
5704	101355507	2
5705	101348584	2
5706	101355783	2
5707	101348840	2
5708	101349096	2
5709	101349723	2
5710	101355359	2
5711	101349609	2
5712	101352471	2
5713	101355031	2
5714	101357279	2
5715	101341816	2
5716	101349604	2
5717	101359909	2
5718	101354101	2
5719	101342625	2
5720	101350631	2
5721	101351532	2
5722	101359389	2
5723	101347538	2
5724	101361480	2
5725	101355463	2
5726	101345951	2
5727	101340957	2
5728	101351786	2
5729	101358685	2
5730	101357932	2
5731	101341687	2
5732	101348905	2
5733	101359554	2
5734	101342990	2
5735	101361587	2
5736	101348960	2
5737	101356810	2
5738	101340462	2
5739	101340358	2
5740	101343726	2
5741	101344332	2
5742	101345906	2
5743	101360299	2
5744	101357687	2
5745	101344906	2
5746	101360833	2
5747	101341095	2
5748	101359350	2
5749	101347697	2
5750	101353188	2
5751	101347578	2
5752	101346582	2
5753	105757025	2
5754	101347023	2
5755	101346289	2
5756	101347849	2
5757	101347371	2
5758	101343488	2
5759	101340955	2
5760	111822376	2
5761	101349430	2
5762	101341812	2
5763	101349178	2
5764	101351245	2
5765	101344582	2
5766	101352431	2
5767	101348410	2
5768	101349635	2
5769	101340844	2
5770	101355530	2
5771	101359877	2
5772	101346874	2
5773	101342270	2
5774	101360741	2
5775	101357700	2
5776	101350542	2
5777	101349080	2
5778	101344406	2
5779	101353224	2
5780	111821830	2
5781	101352953	2
5782	101343982	2
5783	101344421	2
5784	101352253	2
5785	101357655	2
5786	111821833	2
5787	101359794	2
5788	101344733	2
5789	101358082	2
5790	101358607	2
5791	101343145	2
5792	101345576	2
5793	101359579	2
5794	101359483	2
5795	101346087	2
5796	101358385	2
5797	101346248	2
5798	101342288	2
5799	101350630	2
5800	101350034	2
5801	101350154	2
5802	101353174	2
5803	101351273	2
5804	101346984	2
5805	101353840	2
5806	101347742	2
5807	101354201	2
5808	101348413	2
5809	101349017	2
5810	101346662	2
5811	101349142	2
5812	101358529	2
5813	101355033	2
5814	101357808	2
5815	101349786	2
5816	101356155	2
5817	101356413	2
5818	101350446	2
5819	101350704	2
5820	101343162	2
5821	101345717	2
5822	101343920	2
5823	101342308	2
5824	101341807	2
5825	101346636	2
5826	101348613	2
5827	101344547	2
5828	101355941	2
5829	101356948	2
5830	101355167	2
5831	101352924	2
5832	101343975	2
5833	101349219	2
5834	101348865	2
5835	101342577	2
5836	101349903	2
5837	101345958	2
5838	101356730	2
5839	101349608	2
5840	101353897	2
5841	105755969	2
5842	101344108	2
5843	101355383	2
5844	101351433	2
5845	101345168	2
5846	101351788	2
5847	101349433	2
5848	101355640	2
5849	101347429	2
5850	101345675	2
5851	101360259	2
5852	101353423	2
5853	101345774	2
5854	101353662	2
5855	101343482	2
5856	101359664	2
5857	101345088	2
5858	101357847	2
5859	101353894	2
5860	101357361	2
5861	101352649	2
5862	101361270	2
5863	101351877	2
5864	101359177	2
5865	101342909	2
5866	101342656	2
5867	101357593	2
5868	101352866	2
5869	101341550	2
5870	101353114	2
5871	101360220	2
5872	101352607	2
5873	101351390	2
5874	101361505	2
5875	101343160	2
5876	101356555	2
5877	101341424	2
5878	101356311	2
5879	101345935	2
5880	101346358	2
5881	101349183	2
5882	101351736	2
5883	101352181	2
5884	101350945	2
5885	101340317	2
5886	101346196	2
5887	101355595	2
5888	101361888	2
5889	101346095	2
5890	101360096	2
5891	101360179	2
5892	101355371	2
5893	101353799	2
5894	101354064	2
5895	101354698	2
5896	101346661	2
5897	101359755	2
5898	101343517	2
5899	101346975	2
5900	101352352	2
5901	101350876	2
5902	101345818	2
5903	101355014	2
5904	101344889	2
5905	101344240	2
5906	101349688	2
5907	101354759	2
5908	101350188	2
5909	101345819	2
5910	101346077	2
5911	101346329	2
5912	101345213	2
5913	101347024	2
5914	101347277	2
5915	111821017	2
5916	101360081	2
5917	101358434	2
5918	101348285	2
5919	101346458	2
5920	101342880	2
5921	101346202	2
5922	101347681	2
5923	101353640	2
5924	101352957	2
5925	101355498	2
5926	101360530	2
5927	101351910	2
5928	101347147	2
5929	101342069	2
5930	101357448	2
5931	101341256	2
5932	101360471	2
5933	101344110	2
5934	101356402	2
5935	101342848	2
5936	101345097	2
5937	101354994	2
5938	101350140	2
5939	101344056	2
5940	101341984	2
5941	101356011	2
5942	101361044	2
5943	101343025	2
5944	101341411	2
5945	101353459	2
5946	101340980	2
5947	101340461	2
5948	101346592	2
5949	101343535	2
5950	101342189	2
5951	101357062	2
5952	101351068	2
5953	101349172	2
5954	101348738	2
5955	101342187	2
5956	101357869	2
5957	101356099	2
5958	101354105	2
5959	101349452	2
5960	101353255	2
5961	101354358	2
5962	101341490	2
5963	101356711	2
5964	101352296	2
5965	101360293	2
5966	101346663	2
5967	101347006	2
5968	101346920	2
5969	101360551	2
5970	101352664	2
5971	101352248	2
5972	111822369	2
5973	101344873	2
5974	101347174	2
5975	105756795	2
5976	101348465	2
5977	101358904	2
5978	101340263	2
5979	101351170	2
5980	101340781	2
5981	101342504	2
5982	101341037	2
5983	101341721	2
5984	101352700	2
5985	101349141	2
5986	101348627	2
5987	101344653	2
5988	101348715	2
5989	101350524	2
5990	101353898	2
5991	101352121	2
5992	101354416	2
5993	101341430	2
5994	101347190	2
5995	101355384	2
5996	101343516	2
5997	101354916	2
5998	101350267	2
5999	101355424	2
6000	101341537	2
6001	101345732	2
6002	101343571	2
6003	105755996	2
6004	101358383	2
6005	101359029	2
6006	101341815	2
6007	101360242	2
6008	101357249	2
6009	101342578	2
6010	101358112	2
6011	101343072	2
6012	101361063	2
6013	101353175	2
6014	101353426	2
6015	101343849	2
6016	101346447	2
6017	101357920	2
6018	101356189	2
6019	101345960	2
6020	101355933	2
6021	101347149	2
6022	101347404	2
6023	101346628	2
6024	101342433	2
6025	101355588	2
6026	105756104	2
6027	101342598	2
6028	101354822	2
6029	101342094	2
6030	105756978	2
6031	101361251	2
6032	101357723	2
6033	101340436	2
6034	101340895	2
6035	101341080	2
6036	101355478	2
6037	101345994	2
6038	111820004	2
6039	105755995	2
6040	111819248	2
6041	101357977	2
6042	101347100	2
6043	101340557	2
6044	101358514	2
6045	101358502	2
6046	101358763	2
6047	101344842	2
6048	101343064	2
6049	101356582	2
6050	101347613	2
6051	101349558	2
6052	101345443	2
6053	101349345	2
6054	101349040	2
6055	101360098	2
6056	101345257	2
6057	101347410	2
6058	101344593	2
6059	101349085	2
6060	101341722	2
6061	101354144	2
6062	101358787	2
6063	101342882	2
6064	101358526	2
6065	101350635	2
6066	101351482	2
6067	101346746	2
6068	101341172	2
6069	101352004	2
6070	101352258	2
6071	101352521	2
6072	101348058	2
6073	101341608	2
6074	101344722	2
6075	101341642	2
6076	101360829	2
6077	101350570	2
6078	101342400	2
6079	111822321	2
6080	101352176	2
6081	101349928	2
6082	101355476	2
6083	101350077	2
6084	101343706	2
6085	101349808	2
6086	101343958	2
6087	101354869	2
6088	101351697	2
6089	101351430	2
6090	101344388	2
6091	101344793	2
6092	101354614	2
6093	101350478	2
6094	101345464	2
6095	101352995	2
6096	101344222	2
6097	101357059	2
6098	101354749	2
6099	101355001	2
6100	101354642	2
6101	101359526	2
6102	101346891	2
6103	101356298	2
6104	101356323	2
6105	101346275	2
6106	101342645	2
6107	101343730	2
6108	101355796	2
6109	101357034	2
6110	101347123	2
6111	101343447	2
6112	101359259	2
6113	101358826	2
6114	101361804	2
6115	101353836	2
6116	101360052	2
6117	101340865	2
6118	101350741	2
6119	101340315	2
6120	101350684	2
6121	101341801	2
6122	101354068	2
6123	101346057	2
6124	101350932	2
6125	101356205	2
6126	101360900	2
6127	101347718	2
6128	101360474	2
6129	101343907	2
6130	101344167	2
6131	101351320	2
6132	101355631	2
6133	101361671	2
6134	101361648	2
6135	101358332	2
6136	101355891	2
6137	101361072	2
6138	101358573	2
6139	101345037	2
6140	101347817	2
6141	101358806	2
6142	101343112	2
6143	101346418	2
6144	101341986	2
6145	101356091	2
6146	101342399	2
6147	101342609	2
6148	101354162	2
6149	101343330	2
6150	101354644	2
6151	101348554	2
6152	101344777	2
6153	101347942	2
6154	101352200	2
6155	101348195	2
6156	101346146	2
6157	101345874	2
6158	101347548	2
6159	101346987	2
6160	101351291	2
6161	101360947	2
6162	101345377	2
6163	101354264	2
6164	101361144	2
6165	101349577	2
6166	101359567	2
6167	101342026	2
6168	101349900	2
6169	101359832	2
6170	101348530	2
6171	101361594	2
6172	101347859	2
6173	101356239	2
6174	101347441	2
6175	101350095	2
6176	101340810	2
6177	101357768	2
6178	101343785	2
6179	101344387	2
6180	101343377	2
6181	101344321	2
6182	101343887	2
6183	111820166	2
6184	101357366	2
6185	101358287	2
6186	101347481	2
6187	101355626	2
6188	101350370	2
6189	101346966	2
6190	101356204	2
6191	101355374	2
6192	101349498	2
6193	101357365	2
6194	101343118	2
6195	101356491	2
6196	101358007	2
6197	101342484	2
6198	101356257	2
6199	101343415	2
6200	101344687	2
6201	101358917	2
6202	101340953	2
6203	101354854	2
6204	101356064	2
6205	101342982	2
6206	101360312	2
6207	101342235	2
6208	101350486	2
6209	101348250	2
6210	101345752	2
6211	101354566	2
6212	101353986	2
6213	101353470	2
6214	101358077	2
6215	101350722	2
6216	101351406	2
6217	101361509	2
6218	101347728	2
6219	101351739	2
6220	101351312	2
6221	111819704	2
6222	101350875	2
6223	101340700	2
6224	101349129	2
6225	101342614	2
6226	101348656	2
6227	101346492	2
6228	101353994	2
6229	101354248	2
6230	101356566	2
6231	101343593	2
6232	101344152	2
6233	101341501	2
6234	101354015	2
6235	101360638	2
6236	101354271	2
6237	105756200	2
6238	101357345	2
6239	101361956	2
6240	101361700	2
6241	101348737	2
6242	101343823	2
6243	101354520	2
6244	101360378	2
6245	101355109	2
6246	101346989	2
6247	101343388	2
6248	101343814	2
6249	101345597	2
6250	101342152	2
6251	101357856	2
6252	101342396	2
6253	101344579	2
6254	101350322	2
6255	101341101	2
6256	101349557	2
6257	101341883	2
6258	101360662	2
6259	101349303	2
6260	101353682	2
6261	101349947	2
6262	101349989	2
6263	101342938	2
6264	101361596	2
6265	101354205	2
6266	101340287	2
6267	101347725	2
6268	101348401	2
6269	101348971	2
6270	101350903	2
6271	101342356	2
6272	101345264	2
6273	101342632	2
6274	101347788	2
6275	101361174	2
6276	101359046	2
6277	101356961	2
6278	101352276	2
6279	105755977	2
6280	101343797	2
6281	101357876	2
6282	101358477	2
6283	101358744	2
6284	101359275	2
6285	101345414	2
6286	101343557	2
6287	101360980	2
6288	101360314	2
6289	101341274	2
6290	101347450	2
6291	101357625	2
6292	101359943	2
6293	101340841	2
6294	101360867	2
6295	101341235	2
6296	101361597	2
6297	101354662	2
6298	101345930	2
6299	101354071	2
6300	101349916	2
6301	101349693	2
6302	101350290	2
6303	101357819	2
6304	101343313	2
6305	101341389	2
6306	101358370	2
6307	101344989	2
6308	101359944	2
6309	101346241	2
6310	101354933	2
6311	101340620	2
6312	101345559	2
6313	101351010	2
6314	101355603	2
6315	101343223	2
6316	101355089	2
6317	101340424	2
6318	101362007	2
6319	101356208	2
6320	101346505	2
6321	101346213	2
6322	101346727	2
6323	101340314	2
6324	101356558	2
6325	101347242	2
6326	101361029	2
6327	101346846	2
6328	101355253	2
6329	101354996	2
6330	101357637	2
6331	101350231	2
6332	101345511	2
6333	101360077	2
6334	101352922	2
6335	101353376	2
6336	101341916	2
6337	101359122	2
6338	101353644	2
6339	101359570	2
6340	101341234	2
6341	101353022	2
6342	101347936	2
6343	101341365	2
6344	101354965	2
6345	101351652	2
6346	101351911	2
6347	101346194	2
6348	101359065	2
6349	101340627	2
6350	101344349	2
6351	101347623	2
6352	101341394	2
6353	101356315	2
6354	101361233	2
6355	101349215	2
6356	101342401	2
6357	101342949	2
6358	101353689	2
6359	101358253	2
6360	101359599	2
6361	101359336	2
6362	101341093	2
6363	101358643	2
6364	101340842	2
6365	101342027	2
6366	101349270	2
6367	101346651	2
6368	101361616	2
6369	101357432	2
6370	101354389	2
6371	101351484	2
6372	101356520	2
6373	101352260	2
6374	101352902	2
6375	101352704	2
6376	101344833	2
6377	101351179	2
6378	101352154	2
6379	101344606	2
6380	101351954	2
6381	101348242	2
6382	101350669	2
6383	101361013	2
6384	101355246	2
6385	101346889	2
6386	101355501	2
6387	101356014	2
6388	101352243	2
6389	101352341	2
6390	101356322	2
6391	101351125	2
6392	101356459	2
6393	101356867	2
6394	101351308	2
6395	111820226	2
6396	101344120	2
6397	101349761	2
6398	101350289	2
6399	101349083	2
6400	101348485	2
6401	101350501	2
6402	101360589	2
6403	101354690	2
6404	101353460	2
6405	101348674	2
6406	101350742	2
6407	101344885	2
6408	101349617	2
6409	101351632	2
6410	101349343	2
6411	101356833	2
6412	101361361	2
6413	101345331	2
6414	101357805	2
6415	101360896	2
6416	101340798	2
6417	101359427	2
6418	101357364	2
6419	101342354	2
6420	101342721	2
6421	101346779	2
6422	101348325	2
6423	101345737	2
6424	101349825	2
6425	101349395	2
6426	101355916	2
6427	101348700	2
6428	101351897	2
6429	101361707	2
6430	101351827	2
6431	101346072	2
6432	101361440	2
6433	101353622	2
6434	101346326	2
6435	101345075	2
6436	101359789	2
6437	101350101	2
6438	101353956	2
6439	101351581	2
6440	101360517	2
6441	101352852	2
6442	101350329	2
6443	101353473	2
6444	101343906	2
6445	105755965	2
6446	101345050	2
6447	101352838	2
6448	101355373	2
6449	101354966	2
6450	101343462	2
6451	101356853	2
6452	101347529	2
6453	101357950	2
6454	101348998	2
6455	101345861	2
6456	101352048	2
6457	101356839	2
6458	101346140	2
6459	101357490	2
6460	101341297	2
6461	101354575	2
6462	101346384	2
6463	101353102	2
6464	101353896	2
6465	101350330	2
6466	101340523	2
6467	101346549	2
6468	101351522	2
6469	101359285	2
6470	101349768	2
6471	101355083	2
6472	101345814	2
6473	101354668	2
6474	101350834	2
6475	101354763	2
6476	101350588	2
6477	101345999	2
6478	101358121	2
6479	101351846	2
6480	101340275	2
6481	101358821	2
6482	101346260	2
6483	101355340	2
6484	101354454	2
6485	101346038	2
6486	101356457	2
6487	101347569	2
6488	101357772	2
6489	101355908	2
6490	101341689	2
6491	101347316	2
6492	101345560	2
6493	101357623	2
6494	101340910	2
6495	101344544	2
6496	101357079	2
6497	101353642	2
6498	101359529	2
6499	101340641	2
6500	101340848	2
6501	101348281	2
6502	101358384	2
6503	101357306	2
6504	101355318	2
6505	101358687	2
6506	101349311	2
6507	101355409	2
6508	101359273	2
6509	101357580	2
6510	101340414	2
6511	101340961	2
6512	101357067	2
6513	101352215	2
6514	101355927	2
6515	101352369	2
6516	101351188	2
6517	101355018	2
6518	101343345	2
6519	105756175	2
6520	101354693	2
6521	101351173	2
6522	101357536	2
6523	101360762	2
6524	101340662	2
6525	101342659	2
6526	101360050	2
6527	101344408	2
6528	101355269	2
6529	101355526	2
6530	101361114	2
6531	101346465	2
6532	101360861	2
6533	111819711	2
6534	101356072	2
6535	101352119	2
6536	101357152	2
6537	101359539	2
6538	101357404	2
6539	101352310	2
6540	101341288	2
6541	101360399	2
6542	101340540	2
6543	101345341	2
6544	101358245	2
6545	101351159	2
6546	101342968	2
6547	101352570	2
6548	101344435	2
6549	101349188	2
6550	101343765	2
6551	101360561	2
6552	101357736	2
6553	101344804	2
6554	101355643	2
6555	101358845	2
6556	101347280	2
6557	101353880	2
6558	101360920	2
6559	101356572	2
6560	101344892	2
6561	101347463	2
6562	105755971	2
6563	101357978	2
6564	101347085	2
6565	101341306	2
6566	101354645	2
6567	101360961	2
6568	101344459	2
6569	101345310	2
6570	101359039	2
6571	101357959	2
6572	101354344	2
6573	101359220	2
6574	101340538	2
6575	101343720	2
6576	101357160	2
6577	101351889	1
6578	101352311	1
6579	101346688	1
6580	101343542	1
6581	101352149	1
6582	101343146	1
6583	101346869	1
6584	101354368	1
6585	101351813	1
6586	111822341	1
6587	101354868	1
6588	101352563	1
6589	101351796	1
6590	101356411	1
6591	101344901	1
6592	101352567	1
6593	111819428	1
6594	101340854	1
6595	101350230	1
6596	101346946	1
6597	101342530	1
6598	101341191	1
6599	101353440	1
6600	101352402	1
6601	101352057	1
6602	101353853	1
6603	101352307	1
6604	101351799	1
6605	111820709	1
6606	101352054	1
6607	101342879	1
6608	101340761	1
6609	105756775	1
6610	101353186	1
6611	101357410	1
6612	101346170	1
6613	101349735	1
6614	101349991	1
6615	101360960	1
6616	101349660	1
6617	101354117	1
6618	101350495	1
6619	101347950	1
6620	101345585	1
6621	101350496	1
6622	101357326	1
6623	101341286	1
6624	101347703	1
6625	101361463	1
6626	101345916	1
6627	101350233	1
6628	101349479	1
6629	101349056	1
6630	101360005	1
6631	101352566	1
6632	101350747	1
6633	101351001	1
6634	101351271	1
6635	101352821	1
6636	101354210	1
6637	101340497	1
6638	101353946	1
6639	101349912	1
6640	111822255	1
6641	101359238	1
6642	111819430	1
6643	111821092	1
6644	105756774	1
6645	101361901	1
6646	101353437	1
6647	101346426	1
6648	101351005	1
6649	101348972	1
6650	101342121	1
6651	101344068	1
6652	101342365	1
6653	101348969	1
6654	101351272	1
6655	101358618	1
6656	101348712	1
6657	101357172	1
6658	101348205	1
6659	105756762	1
6660	101355743	1
6661	101349229	1
6662	101350229	1
6663	101347204	1
6664	101351002	1
6665	101343659	1
6666	101343810	1
6667	101354711	1
6668	101350228	1
6669	101349990	1
6670	101357158	1
6671	101360107	1
6672	101354036	1
6673	101358092	1
6674	111822279	1
6675	101349734	1
6676	101345327	1
6677	101358973	1
6678	101352660	1
6679	111822280	1
6680	101345399	1
6681	101360627	1
6682	105756757	1
6683	101356666	1
6684	101349231	1
6685	101349228	1
6686	101360890	1
6687	101350748	1
6688	101360369	1
6689	101358001	1
6690	101357665	1
6691	101360269	1
6692	101352403	1
6693	101342289	1
6694	101355637	1
6695	101353780	1
6696	101360792	1
6697	101358790	1
6698	101349526	1
6699	101351004	1
6700	101341778	1
6701	101361042	1
6702	101352222	1
6703	101343915	1
6704	101359317	1
6705	101341860	1
6706	101344331	1
6707	101361900	1
6708	101347382	1
6709	101344072	1
6710	101344330	1
6711	101354367	1
6712	101353438	1
6713	101360174	1
6714	101353526	1
6715	101354612	1
6716	111822375	1
6717	111822311	1
6718	101359919	1
6719	101344071	1
6720	101347536	1
6721	101360007	1
6722	101347030	1
6723	101354383	1
6724	101358265	1
6725	101360705	1
6726	111819423	1
6727	101341125	1
6728	101346524	1
6729	101342364	1
